sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:00:39;1.90;;;1.50;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:03:11;3.62;;;1.98;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:05:41;3.12;;;1.85;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:08:11;1.90;;;1.42;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:10:41;1.87;;;1.67;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:13:16;2.47;;;1.90;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:15:46;2.10;;;1.60;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:18:16;3.25;;;2.12;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:20:47;1.60;;;1.27;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:23:16;3.67;;;2.50;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:25:47;2.17;;;1.62;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:28:17;2.00;;;1.50;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:30:47;4.55;;;2.40;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:33:18;1.67;;;1.50;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:35:48;2.87;;;1.72;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:38:17;5.10;;;1.70;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:40:48;1.62;;;1.25;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:43:19;2.45;;;1.50;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:45:49;3.58;;;2.17;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:48:19;2.27;;;1.75;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:50:48;2.45;;;1.70;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:53:18;3.08;;;1.77;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:55:48;1.90;;;1.45;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T00:58:18;2.65;;;1.70;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:00:48;4.20;;;1.60;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:03:18;3.80;;;1.60;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:05:48;2.30;;;1.22;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:08:18;3.05;;;1.40;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:10:48;2.05;;;1.20;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:13:17;2.95;;;1.30;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:15:47;3.92;;;1.37;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:18:19;1.32;;;1.00;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:20:48;1.67;;;1.22;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:23:18;1.37;;;1.10;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:25:48;2.30;;;1.07;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:28:18;3.17;;;1.60;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:30:48;1.55;;;1.17;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:33:17;2.15;;;1.20;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:35:47;2.22;;;1.47;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:38:17;2.17;;;1.30;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:40:47;1.32;;;0.90;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:43:16;1.45;;;1.20;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:45:46;1.98;;;1.42;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:48:18;1.17;;;1.00;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:50:47;1.42;;;1.10;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:53:17;1.40;;;1.30;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:55:47;2.52;;;1.30;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T01:58:17;2.33;;;1.12;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:00:46;1.85;;;1.30;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:03:16;1.30;;;1.20;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:05:46;2.58;;;1.82;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:08:17;1.25;;;1.10;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:10:47;1.22;;;0.90;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:13:16;2.05;;;1.05;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:15:46;1.82;;;1.00;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:18:17;1.77;;;1.07;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:20:47;1.10;;;1.00;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:23:18;0.93;;;0.80;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:25:48;1.67;;;1.00;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:28:18;1.82;;;1.12;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:30:48;2.60;;;0.88;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:33:18;1.45;;;0.85;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:35:47;1.77;;;0.98;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:38:17;1.30;;;0.82;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:40:47;0.90;;;0.70;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:43:17;0.95;;;0.70;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:45:47;0.78;;;0.62;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:48:18;0.78;;;0.78;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:50:48;1.12;;;0.65;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:53:20;1.25;;;0.88;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:55:49;0.78;;;0.70;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T02:58:19;0.80;;;0.60;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T03:00:49;1.10;;;0.55;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T03:03:19;1.10;;;0.82;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T03:05:50;1.00;;;0.80;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T03:08:20;0.70;;;0.70;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T03:10:50;1.25;;;1.02;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T03:13:22;2.75;;;1.30;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T03:15:51;2.12;;;1.25;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T03:18:21;1.17;;;1.05;;
23628;SDS011;11991;57.150;-2.134;2019-06-02T03:20:51;2.10;;;1.10;;
