sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
15093;BME280;7647;56.964;-2.212;2019-06-05T14:39:47;100250.10;;;16.75;77.70
15093;BME280;7647;56.964;-2.212;2019-06-05T14:42:17;100259.59;;;15.97;81.31
15093;BME280;7647;56.964;-2.212;2019-06-05T14:44:44;100258.25;;;15.26;84.12
15093;BME280;7647;56.964;-2.212;2019-06-05T14:47:12;100257.52;;;14.67;86.47
15093;BME280;7647;56.964;-2.212;2019-06-05T14:49:40;100262.87;;;14.08;89.26
15093;BME280;7647;56.964;-2.212;2019-06-05T14:52:07;100271.88;;;13.70;90.12
15093;BME280;7647;56.964;-2.212;2019-06-05T14:54:35;100265.30;;;13.36;91.82
15093;BME280;7647;56.964;-2.212;2019-06-05T14:57:02;100257.08;;;13.04;94.42
15093;BME280;7647;56.964;-2.212;2019-06-05T14:59:30;100264.92;;;12.88;94.50
15093;BME280;7647;56.964;-2.212;2019-06-05T15:01:58;100271.27;;;12.70;95.21
15093;BME280;7647;56.964;-2.212;2019-06-05T15:04:25;100273.34;;;12.53;96.35
15093;BME280;7647;56.964;-2.212;2019-06-05T15:06:53;100278.75;;;12.38;97.20
15093;BME280;7647;56.964;-2.212;2019-06-05T15:09:20;100281.58;;;12.26;98.14
15093;BME280;7647;56.964;-2.212;2019-06-05T15:11:48;100281.67;;;12.18;98.71
15093;BME280;7647;56.964;-2.212;2019-06-05T15:14:15;100289.18;;;12.12;98.85
15093;BME280;7647;56.964;-2.212;2019-06-05T15:16:43;100293.85;;;12.03;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:19:11;100299.80;;;11.98;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:21:38;100295.93;;;11.97;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:24:06;100303.11;;;11.90;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:26:33;100300.61;;;11.84;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:29:01;100311.28;;;11.77;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:31:29;100299.00;;;11.71;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:33:56;100310.50;;;11.69;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:36:24;100305.64;;;11.64;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:38:51;100315.27;;;11.63;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:41:19;100316.81;;;11.61;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:43:46;100319.72;;;11.60;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:46:14;100313.95;;;11.59;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:48:41;100313.44;;;11.59;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:51:09;100312.09;;;11.59;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:53:36;100309.86;;;11.63;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:56:04;100309.38;;;11.63;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T15:58:31;100307.83;;;11.65;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:00:59;100317.62;;;11.66;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:03:27;100324.38;;;11.66;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:05:54;100327.60;;;11.65;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:08:22;100319.68;;;11.64;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:10:49;100316.98;;;11.64;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:13:17;100320.32;;;11.66;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:15:44;100317.41;;;11.71;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:18:12;100321.95;;;11.75;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:20:40;100315.02;;;11.76;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:23:07;100309.73;;;11.79;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:25:35;100321.89;;;11.87;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:28:03;100325.55;;;11.94;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:30:31;100328.37;;;12.01;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:32:58;100330.67;;;12.08;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:35:26;100324.43;;;12.22;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:37:53;100330.30;;;12.30;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:40:21;100329.22;;;12.35;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:42:48;100330.87;;;12.40;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:45:16;100334.41;;;12.41;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:47:43;100332.33;;;12.47;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:50:11;100332.59;;;12.52;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:52:39;100332.37;;;12.58;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:55:07;100334.34;;;12.64;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T16:57:35;100335.32;;;12.67;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:00:07;100337.45;;;12.71;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:02:35;100341.67;;;12.74;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:05:07;100341.93;;;12.79;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:07:35;100341.91;;;12.83;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:10:06;100339.00;;;12.85;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:12:34;100344.50;;;12.91;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:15:06;100349.70;;;12.97;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:17:30;100355.27;;;13.00;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:19:58;100357.77;;;13.01;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:22:26;100368.84;;;12.95;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:24:53;100357.91;;;12.89;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:27:21;100362.81;;;12.89;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:29:48;100370.95;;;12.89;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:32:16;100372.82;;;12.89;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:34:43;100374.69;;;12.88;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:37:11;100389.34;;;12.83;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:39:38;100377.83;;;12.81;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:42:06;100387.73;;;12.74;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:44:33;100387.54;;;12.61;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:47:01;100395.41;;;12.52;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:49:28;100403.95;;;12.44;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:51:56;100404.69;;;12.38;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:54:23;100406.45;;;12.31;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:56:51;100403.78;;;12.27;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T17:59:18;100402.47;;;12.23;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:01:46;100410.95;;;12.20;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:04:13;100418.92;;;12.17;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:06:43;100434.48;;;12.15;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:09:12;100432.66;;;12.12;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:11:39;100437.08;;;12.09;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:14:07;100434.41;;;12.05;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:16:34;100442.56;;;12.00;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:19:02;100452.72;;;11.98;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:21:29;100458.48;;;11.95;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:23:57;100459.32;;;11.96;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:26:25;100457.48;;;11.96;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:28:52;100450.88;;;11.95;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:31:20;100461.06;;;11.93;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:33:47;100455.97;;;11.94;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:36:15;100456.48;;;11.93;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:38:42;100468.98;;;11.94;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:43:48;100467.31;;;11.93;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:46:15;100464.93;;;11.94;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:48:43;100471.50;;;11.96;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:51:10;100467.28;;;11.97;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:53:38;100470.50;;;11.97;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:56:06;100464.25;;;11.96;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T18:58:33;100471.70;;;11.94;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:01:01;100481.84;;;11.92;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:03:28;100476.11;;;11.91;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:05:56;100480.84;;;11.89;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:08:24;100488.97;;;11.89;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:10:51;100499.47;;;11.88;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:13:19;100499.81;;;11.85;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:15:47;100500.66;;;11.82;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:18:14;100505.42;;;11.80;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:20:42;100503.55;;;11.76;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:23:10;100506.64;;;11.73;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:25:38;100500.03;;;11.71;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:28:06;100496.84;;;11.68;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:30:33;100504.79;;;11.65;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:33:01;100503.62;;;11.64;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:35:29;100508.33;;;11.66;100.00
15093;BME280;7647;56.964;-2.212;2019-06-05T19:37:56;100512.26;;;11.63;100.00
