sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:00:05;12.50;97.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:02:36;12.50;98.00
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:05:05;12.40;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:07:34;12.40;97.70
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:10:05;12.30;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:12:34;12.30;98.50
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:15:06;12.30;98.40
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:17:35;12.20;98.30
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:20:04;12.20;98.30
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:22:33;12.20;97.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:25:04;12.10;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:27:34;12.20;97.70
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:30:04;12.10;97.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:32:33;12.10;97.70
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:35:03;12.00;97.20
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:37:32;12.00;97.70
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:40:03;12.00;97.80
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:42:33;12.00;97.20
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:45:04;11.90;97.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:47:33;11.90;97.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:50:04;11.90;96.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:52:33;11.90;96.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:55:03;11.80;96.70
25556;DHT22;13447;57.174;-2.112;2019-06-01T00:57:32;11.80;97.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:00:02;11.70;97.40
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:02:31;11.60;97.70
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:05:15;11.60;97.30
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:07:44;11.60;97.20
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:10:13;11.60;97.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:12:42;11.60;96.60
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:15:31;11.60;96.60
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:18:01;11.50;96.60
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:20:29;11.40;96.70
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:22:59;11.40;96.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:25:28;11.30;97.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:27:57;11.20;97.40
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:30:26;11.20;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:32:55;11.10;97.80
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:35:26;11.10;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:37:56;11.00;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:40:26;10.90;98.40
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:42:55;10.90;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:45:25;10.80;98.40
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:47:54;10.80;98.40
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:50:24;10.80;98.30
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:52:54;10.80;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:55:24;10.80;98.50
25556;DHT22;13447;57.174;-2.112;2019-06-01T01:57:53;10.90;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:00:43;10.80;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:03:08;10.70;98.30
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:05:37;10.60;98.50
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:08:06;10.50;98.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:10:35;10.50;98.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:13:04;10.40;98.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:15:34;10.40;99.00
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:18:04;10.30;99.20
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:20:34;10.30;99.60
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:23:04;10.20;99.50
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:25:33;10.00;99.60
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:28:02;10.00;99.60
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:30:31;9.90;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:33:00;9.80;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:35:31;9.70;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:38:00;9.70;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:40:31;9.60;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:43:00;9.60;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:45:30;9.70;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:47:59;9.70;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:50:30;9.60;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:52:59;9.50;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:55:28;9.40;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T02:57:57;9.40;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T03:01:09;9.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T03:03:33;9.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T03:06:03;9.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T03:08:35;9.20;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-01T03:11:05;9.20;99.90
