sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:00:56;12.90;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:03:25;12.90;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:05:53;13.00;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:08:21;13.00;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:10:48;12.90;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:13:16;12.90;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:15:44;12.90;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:18:12;12.90;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:20:39;12.80;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:23:07;12.70;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:25:35;12.70;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:28:03;12.60;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:30:31;12.60;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:32:59;12.50;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:35:28;12.50;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:37:56;12.50;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:40:24;12.50;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:42:52;12.50;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:45:20;12.40;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:47:48;12.40;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:50:16;12.40;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:52:44;12.30;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:55:13;12.30;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T00:57:41;12.30;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T01:00:10;12.20;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T01:02:38;12.20;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T01:05:08;12.20;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T01:07:36;12.20;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T01:10:04;12.10;99.90
5332;DHT22;3121;57.138;-2.078;2019-06-03T01:12:32;12.20;99.90
