sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:01:00;2.87;;;1.07;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:03:32;1.70;;;0.23;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:06:03;0.62;;;0.37;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:08:32;2.67;;;0.40;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:11:01;0.55;;;0.33;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:13:34;0.47;;;0.45;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:16:04;0.68;;;0.40;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:18:33;3.70;;;0.60;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:21:02;0.35;;;0.30;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:23:31;0.72;;;0.40;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:26:00;0.60;;;0.30;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:28:31;1.45;;;0.40;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:31:03;0.50;;;0.40;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:33:34;0.30;;;0.20;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:36:04;0.90;;;0.68;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:38:34;1.55;;;0.57;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:41:03;3.25;;;1.57;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:43:35;0.60;;;0.50;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:46:03;1.75;;;0.57;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:48:32;2.35;;;0.70;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:51:02;2.25;;;0.78;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:53:33;2.42;;;0.90;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:56:01;2.40;;;0.70;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T00:58:32;1.42;;;0.60;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T01:01:03;0.50;;;0.50;;
22523;SDS011;11428;57.110;-2.240;2019-06-04T01:03:32;1.20;;;0.60;;
