sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:01:00;10.80;97.70
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:03:32;10.70;97.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:06:03;10.80;97.30
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:08:33;10.80;97.10
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:11:03;10.80;97.00
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:13:34;10.80;97.30
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:16:05;10.80;97.00
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:18:34;10.80;96.80
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:21:03;10.80;97.00
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:23:32;10.80;96.70
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:26:01;10.80;96.50
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:28:34;10.80;96.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:31:04;10.80;96.10
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:33:34;10.80;96.50
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:36:04;10.80;96.30
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:38:35;10.80;96.10
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:41:04;10.90;95.80
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:43:35;10.90;96.60
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:46:04;10.90;97.20
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:48:35;10.90;97.60
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:51:03;10.80;98.00
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:53:33;10.80;98.30
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:56:04;10.80;98.60
22524;DHT22;11428;57.110;-2.240;2019-06-04T00:58:33;10.80;99.30
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:01:03;10.70;99.30
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:03:35;10.70;99.50
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:06:05;10.70;99.60
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:08:34;10.70;99.50
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:11:05;10.70;99.70
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:13:37;10.70;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:16:06;10.70;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:18:37;10.70;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:21:07;10.70;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:23:36;10.70;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:26:07;10.70;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:28:37;10.60;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:31:08;10.60;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:33:39;10.60;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:36:10;10.60;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:38:40;10.70;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:41:09;10.60;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:43:39;10.60;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:46:10;10.60;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:48:40;10.60;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:51:09;10.50;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:53:39;10.50;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:56:08;10.50;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T01:58:38;10.50;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:01:09;10.50;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:03:38;10.50;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:06:07;10.50;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:08:38;10.40;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:11:08;10.40;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:13:39;10.40;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:16:09;10.40;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:18:42;10.40;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:21:10;10.40;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:23:40;10.30;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:26:09;10.30;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:28:39;10.30;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:31:09;10.30;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:33:39;10.20;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:36:08;10.20;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:38:39;10.20;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:41:10;10.20;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:43:39;10.10;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:46:10;10.00;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:48:42;10.10;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:51:13;10.00;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:53:46;10.00;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:56:16;10.00;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T02:58:48;10.00;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:01:17;10.00;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:03:47;10.00;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:06:18;10.00;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:08:48;10.00;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:11:17;9.90;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:13:48;9.90;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:16:17;9.90;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:18:48;9.90;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:21:18;9.90;99.90
22524;DHT22;11428;57.110;-2.240;2019-06-04T03:23:48;10.00;99.90
