sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:01:53;13.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:04:22;13.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:06:51;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:09:19;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:11:48;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:14:17;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:16:47;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:19:16;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:21:45;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:24:14;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:26:42;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:29:11;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:31:40;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:34:09;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:36:38;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:39:07;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:41:36;13.10;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:44:05;13.10;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:46:34;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:49:04;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:51:32;13.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:54:02;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:56:31;13.10;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T00:59:00;12.90;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:01:29;12.90;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:03:58;12.90;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:06:27;12.90;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:08:57;13.00;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:11:25;13.10;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:13:55;13.10;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:16:23;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:18:52;13.10;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:21:21;12.90;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:23:50;12.80;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:26:18;12.80;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:28:47;13.00;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:31:16;13.10;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:33:45;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:36:14;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:38:42;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:41:11;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:43:40;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:46:09;13.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:48:37;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:51:07;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:53:36;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:56:05;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T01:58:34;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:01:04;13.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:03:32;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:06:02;13.20;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:08:31;13.00;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:11:00;12.90;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:13:29;12.80;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:15:58;12.80;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:18:29;12.90;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:20:59;12.80;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:23:28;12.70;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:25:57;12.60;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:28:25;12.60;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:30:54;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:33:23;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:35:52;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:38:20;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:40:50;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:43:19;12.60;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:45:48;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:48:18;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:50:47;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:53:16;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:55:45;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T02:58:14;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:00:44;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:03:14;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:05:43;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:08:14;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:10:42;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:13:13;12.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:15:41;12.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:18:12;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:20:41;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:23:11;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:25:40;12.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:28:10;12.30;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:30:39;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:33:09;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:35:40;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:38:10;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:40:39;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:43:10;12.40;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:45:40;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:48:10;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:50:39;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:53:09;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:55:38;12.50;99.90
22550;DHT22;11441;57.164;-2.120;2019-06-02T03:58:09;12.50;99.90
