sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
17204;BME280;8718;57.178;-2.092;2019-06-02T00:01:52;101088.92;;;13.55;71.26
17204;BME280;8718;57.178;-2.092;2019-06-02T00:04:19;101083.64;;;13.55;71.29
17204;BME280;8718;57.178;-2.092;2019-06-02T00:06:46;101087.92;;;13.56;71.32
17204;BME280;8718;57.178;-2.092;2019-06-02T00:09:13;101078.20;;;13.56;71.30
17204;BME280;8718;57.178;-2.092;2019-06-02T00:11:39;101075.55;;;13.56;71.24
17204;BME280;8718;57.178;-2.092;2019-06-02T00:14:06;101057.05;;;13.56;71.23
17204;BME280;8718;57.178;-2.092;2019-06-02T00:16:33;101054.05;;;13.55;71.25
17204;BME280;8718;57.178;-2.092;2019-06-02T00:19:00;101049.11;;;13.56;71.28
17204;BME280;8718;57.178;-2.092;2019-06-02T00:21:26;101050.59;;;13.55;71.29
17204;BME280;8718;57.178;-2.092;2019-06-02T00:23:53;101046.13;;;13.55;71.33
17204;BME280;8718;57.178;-2.092;2019-06-02T00:26:20;101051.09;;;13.54;71.35
17204;BME280;8718;57.178;-2.092;2019-06-02T00:28:46;101045.48;;;13.53;71.42
17204;BME280;8718;57.178;-2.092;2019-06-02T00:31:13;101039.85;;;13.52;71.51
17204;BME280;8718;57.178;-2.092;2019-06-02T00:33:40;101032.11;;;13.51;71.54
17204;BME280;8718;57.178;-2.092;2019-06-02T00:36:07;101022.52;;;13.50;71.59
17204;BME280;8718;57.178;-2.092;2019-06-02T00:38:33;101020.37;;;13.49;71.65
17204;BME280;8718;57.178;-2.092;2019-06-02T00:41:00;101016.09;;;13.48;71.69
17204;BME280;8718;57.178;-2.092;2019-06-02T00:43:27;101025.34;;;13.48;71.76
17204;BME280;8718;57.178;-2.092;2019-06-02T00:45:54;101024.98;;;13.47;71.77
17204;BME280;8718;57.178;-2.092;2019-06-02T00:48:20;101014.61;;;13.45;71.83
17204;BME280;8718;57.178;-2.092;2019-06-02T00:50:47;101011.96;;;13.45;71.83
17204;BME280;8718;57.178;-2.092;2019-06-02T00:53:14;101006.17;;;13.46;71.87
17204;BME280;8718;57.178;-2.092;2019-06-02T00:55:41;101010.64;;;13.45;71.95
17204;BME280;8718;57.178;-2.092;2019-06-02T00:58:07;101002.36;;;13.44;72.21
17204;BME280;8718;57.178;-2.092;2019-06-02T01:00:34;100998.58;;;13.43;72.51
17204;BME280;8718;57.178;-2.092;2019-06-02T01:03:01;101000.56;;;13.41;72.68
17204;BME280;8718;57.178;-2.092;2019-06-02T01:05:29;100993.64;;;13.40;72.84
17204;BME280;8718;57.178;-2.092;2019-06-02T01:07:56;100994.61;;;13.39;73.01
17204;BME280;8718;57.178;-2.092;2019-06-02T01:10:23;100978.12;;;13.37;73.07
17204;BME280;8718;57.178;-2.092;2019-06-02T01:12:50;100968.87;;;13.37;73.08
17204;BME280;8718;57.178;-2.092;2019-06-02T01:15:17;100961.45;;;13.36;73.05
17204;BME280;8718;57.178;-2.092;2019-06-02T01:17:44;100955.66;;;13.37;72.98
17204;BME280;8718;57.178;-2.092;2019-06-02T01:20:11;100951.70;;;13.37;72.95
17204;BME280;8718;57.178;-2.092;2019-06-02T01:22:38;100949.87;;;13.37;72.97
17204;BME280;8718;57.178;-2.092;2019-06-02T01:25:05;100944.08;;;13.38;72.97
17204;BME280;8718;57.178;-2.092;2019-06-02T01:27:33;100934.52;;;13.37;72.89
17204;BME280;8718;57.178;-2.092;2019-06-02T01:30:00;100925.27;;;13.37;72.87
17204;BME280;8718;57.178;-2.092;2019-06-02T01:32:26;100917.65;;;13.38;72.79
17204;BME280;8718;57.178;-2.092;2019-06-02T01:34:53;100925.89;;;13.39;72.73
17204;BME280;8718;57.178;-2.092;2019-06-02T01:37:20;100922.44;;;13.38;72.78
17204;BME280;8718;57.178;-2.092;2019-06-02T01:39:47;100914.50;;;13.38;72.75
17204;BME280;8718;57.178;-2.092;2019-06-02T01:42:13;100915.33;;;13.39;72.77
17204;BME280;8718;57.178;-2.092;2019-06-02T01:44:40;100920.61;;;13.39;72.78
17204;BME280;8718;57.178;-2.092;2019-06-02T01:47:07;100912.36;;;13.38;72.94
17204;BME280;8718;57.178;-2.092;2019-06-02T01:49:34;100908.41;;;13.38;72.97
17204;BME280;8718;57.178;-2.092;2019-06-02T01:52:00;100910.73;;;13.37;72.93
17204;BME280;8718;57.178;-2.092;2019-06-02T01:54:27;100908.09;;;13.37;72.95
17204;BME280;8718;57.178;-2.092;2019-06-02T01:56:54;100911.70;;;13.36;72.95
17204;BME280;8718;57.178;-2.092;2019-06-02T01:59:21;100923.59;;;13.36;73.16
17204;BME280;8718;57.178;-2.092;2019-06-02T02:01:47;100915.35;;;13.35;73.27
17204;BME280;8718;57.178;-2.092;2019-06-02T02:04:14;100911.08;;;13.34;73.34
17204;BME280;8718;57.178;-2.092;2019-06-02T02:06:41;100900.34;;;13.31;73.54
17204;BME280;8718;57.178;-2.092;2019-06-02T02:09:08;100906.95;;;13.31;73.77
17204;BME280;8718;57.178;-2.092;2019-06-02T02:11:34;100902.83;;;13.29;73.93
17204;BME280;8718;57.178;-2.092;2019-06-02T02:14:01;100892.92;;;13.27;74.08
17204;BME280;8718;57.178;-2.092;2019-06-02T02:16:28;100886.47;;;13.25;74.13
17204;BME280;8718;57.178;-2.092;2019-06-02T02:18:55;100879.52;;;13.24;74.15
17204;BME280;8718;57.178;-2.092;2019-06-02T02:21:24;100882.34;;;13.22;74.29
17204;BME280;8718;57.178;-2.092;2019-06-02T02:23:51;100881.69;;;13.20;74.45
17204;BME280;8718;57.178;-2.092;2019-06-02T02:26:18;100877.56;;;13.18;74.80
17204;BME280;8718;57.178;-2.092;2019-06-02T02:28:45;100868.66;;;13.15;74.99
17204;BME280;8718;57.178;-2.092;2019-06-02T02:31:11;100867.03;;;13.14;75.04
17204;BME280;8718;57.178;-2.092;2019-06-02T02:33:38;100867.19;;;13.12;75.09
17204;BME280;8718;57.178;-2.092;2019-06-02T02:36:05;100860.27;;;13.11;75.10
17204;BME280;8718;57.178;-2.092;2019-06-02T02:38:32;100858.94;;;13.11;75.17
17204;BME280;8718;57.178;-2.092;2019-06-02T02:40:58;100856.80;;;13.11;75.21
17204;BME280;8718;57.178;-2.092;2019-06-02T02:43:25;100848.03;;;13.10;75.26
17204;BME280;8718;57.178;-2.092;2019-06-02T02:45:52;100843.25;;;13.10;75.30
17204;BME280;8718;57.178;-2.092;2019-06-02T02:48:18;100835.83;;;13.09;75.41
17204;BME280;8718;57.178;-2.092;2019-06-02T02:50:45;100826.58;;;13.09;75.48
17204;BME280;8718;57.178;-2.092;2019-06-02T02:53:12;100819.32;;;13.07;75.72
17204;BME280;8718;57.178;-2.092;2019-06-02T02:55:39;100808.12;;;13.05;75.97
17204;BME280;8718;57.178;-2.092;2019-06-02T02:58:06;100809.92;;;13.04;76.22
17204;BME280;8718;57.178;-2.092;2019-06-02T03:00:33;100807.13;;;13.02;76.35
17204;BME280;8718;57.178;-2.092;2019-06-02T03:03:00;100795.92;;;13.00;76.44
17204;BME280;8718;57.178;-2.092;2019-06-02T03:05:27;100795.11;;;12.99;76.62
17204;BME280;8718;57.178;-2.092;2019-06-02T03:07:53;100793.63;;;12.97;76.77
17204;BME280;8718;57.178;-2.092;2019-06-02T03:10:20;100787.69;;;12.95;76.88
17204;BME280;8718;57.178;-2.092;2019-06-02T03:12:47;100782.56;;;12.93;76.95
17204;BME280;8718;57.178;-2.092;2019-06-02T03:15:14;100771.18;;;12.93;77.00
17204;BME280;8718;57.178;-2.092;2019-06-02T03:17:41;100772.50;;;12.93;76.98
17204;BME280;8718;57.178;-2.092;2019-06-02T03:20:07;100766.91;;;12.92;77.07
17204;BME280;8718;57.178;-2.092;2019-06-02T03:22:34;100757.66;;;12.92;77.18
17204;BME280;8718;57.178;-2.092;2019-06-02T03:25:01;100750.72;;;12.91;77.44
17204;BME280;8718;57.178;-2.092;2019-06-02T03:27:28;100739.02;;;12.89;77.56
17204;BME280;8718;57.178;-2.092;2019-06-02T03:29:55;100733.90;;;12.88;77.64
17204;BME280;8718;57.178;-2.092;2019-06-02T03:32:22;100724.66;;;12.88;77.60
17204;BME280;8718;57.178;-2.092;2019-06-02T03:34:48;100721.39;;;12.86;77.67
17204;BME280;8718;57.178;-2.092;2019-06-02T03:37:15;100717.73;;;12.87;77.73
17204;BME280;8718;57.178;-2.092;2019-06-02T03:39:42;100715.92;;;12.87;77.78
17204;BME280;8718;57.178;-2.092;2019-06-02T03:42:09;100708.69;;;12.85;77.74
17204;BME280;8718;57.178;-2.092;2019-06-02T03:44:35;100703.22;;;12.87;77.73
17204;BME280;8718;57.178;-2.092;2019-06-02T03:47:02;100699.25;;;12.87;77.66
17204;BME280;8718;57.178;-2.092;2019-06-02T03:49:29;100689.01;;;12.88;77.65
17204;BME280;8718;57.178;-2.092;2019-06-02T03:51:55;100688.53;;;12.88;77.56
17204;BME280;8718;57.178;-2.092;2019-06-02T03:54:22;100688.84;;;12.89;77.43
17204;BME280;8718;57.178;-2.092;2019-06-02T03:56:49;100681.73;;;12.90;77.36
17204;BME280;8718;57.178;-2.092;2019-06-02T03:59:16;100671.17;;;12.90;77.28
