sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:00:05;4.85;;;1.72;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:02:39;4.97;;;2.80;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:05:08;5.65;;;2.25;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:07:43;6.53;;;2.62;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:10:12;4.47;;;2.00;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:12:45;3.92;;;2.25;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:15:16;8.75;;;2.60;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:17:44;8.28;;;3.20;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:20:16;5.05;;;2.50;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:22:45;5.95;;;2.70;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:25:15;4.45;;;2.50;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:27:44;5.35;;;2.30;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:30:14;6.28;;;2.50;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:32:48;9.58;;;3.08;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:35:16;7.83;;;2.87;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:37:45;6.37;;;2.60;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:40:14;5.70;;;2.25;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:42:44;3.70;;;2.02;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:45:13;7.97;;;3.22;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:47:41;3.90;;;1.98;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:50:13;8.03;;;3.17;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:52:42;4.50;;;2.10;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:55:11;5.45;;;2.50;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T00:57:40;7.95;;;2.50;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T01:00:09;4.35;;;1.75;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T01:02:39;4.95;;;1.90;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T01:05:08;5.25;;;2.17;;
23007;SDS011;11670;57.150;-2.108;2019-06-05T01:07:38;5.53;;;2.25;;
