sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
16423;BME280;8320;57.456;-2.378;2019-06-01T00:01:32;100614.94;;;10.80;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:04:00;100618.13;;;10.78;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:06:27;100623.60;;;10.75;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:08:55;100631.20;;;10.72;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:11:22;100633.60;;;10.70;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:13:50;100638.56;;;10.67;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:16:17;100650.79;;;10.67;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:18:45;100644.75;;;10.66;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:21:12;100655.17;;;10.66;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:23:40;100662.51;;;10.67;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:26:07;100665.44;;;10.68;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:28:35;100667.21;;;10.67;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:31:03;100670.32;;;10.67;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:33:30;100672.09;;;10.66;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:35:58;100671.52;;;10.63;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:38:25;100670.48;;;10.60;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:40:53;100673.81;;;10.56;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:43:20;100672.41;;;10.52;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:45:48;100678.71;;;10.50;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:48:15;100681.31;;;10.50;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:50:43;100682.26;;;10.49;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:53:10;100688.41;;;10.48;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:55:38;100691.11;;;10.52;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T00:58:05;100686.27;;;10.53;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:00:33;100681.84;;;10.59;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:03:01;100685.48;;;10.62;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:05:28;100683.45;;;10.65;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:07:56;100688.40;;;10.68;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:10:23;100688.75;;;10.69;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:12:51;100693.49;;;10.70;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:15:29;100691.72;;;10.70;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:17:57;100692.41;;;10.72;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:20:25;100692.25;;;10.74;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:22:52;100693.56;;;10.74;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:25:20;100685.06;;;10.72;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:27:47;100683.91;;;10.70;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:30:15;100683.66;;;10.68;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:32:43;100684.06;;;10.63;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:35:11;100692.14;;;10.60;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:37:39;100690.59;;;10.58;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:40:07;100697.14;;;10.52;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:42:35;100696.10;;;10.49;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:45:09;100697.41;;;10.49;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:47:33;100705.33;;;10.48;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:50:00;100706.16;;;10.48;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:52:28;100704.02;;;10.48;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:54:55;100713.02;;;10.49;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:57:23;100727.34;;;10.49;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T01:59:50;100719.31;;;10.47;100.00
16423;BME280;8320;57.456;-2.378;2019-06-01T02:02:18;100718.73;;;10.43;100.00
