sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:00:06;10.20;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:02:36;10.20;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:05:08;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:07:37;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:10:07;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:12:35;10.20;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:15:07;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:17:39;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:20:07;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:22:36;10.20;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:25:05;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:27:42;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:30:07;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:32:36;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:35:06;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:37:35;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:40:08;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:42:42;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:45:08;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:47:36;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:50:08;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:52:38;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:55:07;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T00:57:36;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:00:06;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:02:34;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:05:06;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:07:35;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:10:06;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:12:35;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:15:06;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:17:35;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:20:07;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:22:36;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:25:05;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:27:34;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:30:08;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:32:37;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:35:06;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:37:37;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:40:06;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:42:35;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:45:05;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:47:36;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:50:05;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:52:38;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:55:07;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T01:57:37;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:00:07;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:02:37;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:05:08;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:07:37;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:10:07;10.10;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:12:37;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:15:07;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:17:38;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:20:12;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:22:37;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:25:07;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:27:37;9.80;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:30:06;9.80;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:32:36;9.80;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:35:11;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:37:37;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:40:06;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:42:40;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:45:14;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:47:40;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:50:09;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:52:40;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:55:09;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T02:57:40;10.00;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:00:09;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:02:40;9.80;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:05:12;9.80;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:07:42;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:10:11;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:12:42;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:15:12;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:17:43;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:20:13;9.90;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:22:43;9.80;99.90
23008;DHT22;11670;57.150;-2.108;2019-05-31T03:25:12;9.80;99.90
