sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
22481;BME280;11407;56.964;-2.212;2019-06-02T00:01:08;101210.95;;;13.34;84.48
22481;BME280;11407;56.964;-2.212;2019-06-02T00:03:35;101204.70;;;13.29;84.52
22481;BME280;11407;56.964;-2.212;2019-06-02T00:06:03;101203.97;;;13.27;84.83
22481;BME280;11407;56.964;-2.212;2019-06-02T00:08:31;101197.48;;;13.26;84.96
22481;BME280;11407;56.964;-2.212;2019-06-02T00:10:58;101191.01;;;13.24;85.02
22481;BME280;11407;56.964;-2.212;2019-06-02T00:13:26;101191.61;;;13.22;85.33
22481;BME280;11407;56.964;-2.212;2019-06-02T00:15:53;101193.52;;;13.20;85.36
22481;BME280;11407;56.964;-2.212;2019-06-02T00:18:21;101187.14;;;13.17;85.15
22481;BME280;11407;56.964;-2.212;2019-06-02T00:20:49;101188.70;;;13.14;85.38
22481;BME280;11407;56.964;-2.212;2019-06-02T00:23:16;101191.84;;;13.14;85.50
22481;BME280;11407;56.964;-2.212;2019-06-02T00:25:44;101185.09;;;13.10;85.62
22481;BME280;11407;56.964;-2.212;2019-06-02T00:28:11;101186.55;;;13.08;85.52
22481;BME280;11407;56.964;-2.212;2019-06-02T00:30:39;101186.19;;;13.07;85.91
22481;BME280;11407;56.964;-2.212;2019-06-02T00:33:06;101183.67;;;13.06;86.10
22481;BME280;11407;56.964;-2.212;2019-06-02T00:35:34;101175.38;;;13.05;86.36
22481;BME280;11407;56.964;-2.212;2019-06-02T00:38:02;101170.55;;;13.04;86.42
22481;BME280;11407;56.964;-2.212;2019-06-02T00:40:29;101166.12;;;13.05;86.57
22481;BME280;11407;56.964;-2.212;2019-06-02T00:42:57;101164.30;;;13.05;86.79
22481;BME280;11407;56.964;-2.212;2019-06-02T00:45:24;101155.53;;;13.05;86.96
22481;BME280;11407;56.964;-2.212;2019-06-02T00:47:52;101142.77;;;13.04;86.91
22481;BME280;11407;56.964;-2.212;2019-06-02T00:50:19;101139.16;;;13.05;87.13
22481;BME280;11407;56.964;-2.212;2019-06-02T00:52:47;101120.64;;;13.05;87.20
22481;BME280;11407;56.964;-2.212;2019-06-02T00:55:15;101113.06;;;13.06;87.32
22481;BME280;11407;56.964;-2.212;2019-06-02T00:57:42;101109.81;;;13.08;87.43
22481;BME280;11407;56.964;-2.212;2019-06-02T01:00:10;101105.71;;;13.10;87.45
22481;BME280;11407;56.964;-2.212;2019-06-02T01:02:38;101091.88;;;13.12;87.40
22481;BME280;11407;56.964;-2.212;2019-06-02T01:05:06;101086.95;;;13.13;87.35
22481;BME280;11407;56.964;-2.212;2019-06-02T01:07:34;101092.61;;;13.14;87.25
22481;BME280;11407;56.964;-2.212;2019-06-02T01:10:05;101082.38;;;13.15;87.24
22481;BME280;11407;56.964;-2.212;2019-06-02T01:12:32;101082.25;;;13.16;87.13
22481;BME280;11407;56.964;-2.212;2019-06-02T01:15:00;101085.75;;;13.17;87.09
22481;BME280;11407;56.964;-2.212;2019-06-02T01:17:27;101081.78;;;13.17;87.10
22481;BME280;11407;56.964;-2.212;2019-06-02T01:19:55;101078.64;;;13.17;87.07
22481;BME280;11407;56.964;-2.212;2019-06-02T01:22:23;101079.50;;;13.18;86.96
22481;BME280;11407;56.964;-2.212;2019-06-02T01:24:50;101077.21;;;13.19;86.85
22481;BME280;11407;56.964;-2.212;2019-06-02T01:27:18;101080.69;;;13.19;87.04
22481;BME280;11407;56.964;-2.212;2019-06-02T01:29:45;101080.19;;;13.20;87.11
22481;BME280;11407;56.964;-2.212;2019-06-02T01:32:13;101081.88;;;13.21;87.03
22481;BME280;11407;56.964;-2.212;2019-06-02T01:34:40;101082.73;;;13.21;87.25
22481;BME280;11407;56.964;-2.212;2019-06-02T01:37:08;101076.58;;;13.21;87.52
22481;BME280;11407;56.964;-2.212;2019-06-02T01:39:35;101075.15;;;13.22;87.74
22481;BME280;11407;56.964;-2.212;2019-06-02T01:42:03;101068.04;;;13.23;87.80
22481;BME280;11407;56.964;-2.212;2019-06-02T01:44:31;101054.06;;;13.26;88.01
22481;BME280;11407;56.964;-2.212;2019-06-02T01:46:58;101065.38;;;13.28;88.40
22481;BME280;11407;56.964;-2.212;2019-06-02T01:49:26;101062.48;;;13.31;88.30
22481;BME280;11407;56.964;-2.212;2019-06-02T01:51:53;101063.31;;;13.32;88.18
22481;BME280;11407;56.964;-2.212;2019-06-02T01:54:21;101043.23;;;13.29;88.20
22481;BME280;11407;56.964;-2.212;2019-06-02T01:56:48;101051.78;;;13.27;88.29
22481;BME280;11407;56.964;-2.212;2019-06-02T01:59:16;101043.97;;;13.26;88.28
22481;BME280;11407;56.964;-2.212;2019-06-02T02:01:43;101042.79;;;13.24;88.48
22481;BME280;11407;56.964;-2.212;2019-06-02T02:04:11;101029.56;;;13.24;88.87
22481;BME280;11407;56.964;-2.212;2019-06-02T02:06:39;101027.37;;;13.24;89.11
22481;BME280;11407;56.964;-2.212;2019-06-02T02:09:06;101025.09;;;13.25;89.81
22481;BME280;11407;56.964;-2.212;2019-06-02T02:11:34;101027.23;;;13.25;90.09
22481;BME280;11407;56.964;-2.212;2019-06-02T02:14:01;101033.25;;;13.27;90.19
22481;BME280;11407;56.964;-2.212;2019-06-02T02:16:29;101017.73;;;13.28;90.32
22481;BME280;11407;56.964;-2.212;2019-06-02T02:18:57;101021.59;;;13.30;90.38
22481;BME280;11407;56.964;-2.212;2019-06-02T02:21:24;101018.95;;;13.30;90.57
22481;BME280;11407;56.964;-2.212;2019-06-02T02:23:52;101008.36;;;13.30;90.76
22481;BME280;11407;56.964;-2.212;2019-06-02T02:26:19;101008.22;;;13.31;90.81
22481;BME280;11407;56.964;-2.212;2019-06-02T02:28:47;101000.64;;;13.32;90.88
